ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
1949454077,0,64,0,16,"$50,981","$329,784",z_No,Fem,<High School,Teacher,109,Private,"$15,110",Minivan,2,No,2,$310,3,0,z_Highly Rural/ Rural,Bayern
851322068,0,43,0,13,"$82,501","$319,015",z_No,Fem,Masters,Nurse,50,Private,"$14,290",Minivan,2,No,2,$227,15,0,Highly Urban/ Urban,Sachsen
1.6062E10,0,54,0,16,"$44,042","$217,893",z_No,Fem,Bachelors,Professional,106,Private,"$11,550",unknown,2,No,5,"$1,822",16,1,Highly Urban/ Urban,Brandenburg
4536415329,0,49,0,20,"$86,156","$695,027",Yes,Fem,PhD,Doctor,98,Private,"$24,580",Pickup,3,No,2,"$3,178",16,1,Highly Urban/ Urban,Nordrhein-Westfalen
9608843710,0,60,0,16,"$54,348","$335,698",Yes,Fem,Bachelors,Professional,77,Private,"$14,630",unknown,1,No,6,$366,13,0,Highly Urban/ Urban,Bayern
9762835209,0,46,1,12,"$90,600","$376,135",Yes,Mal,<High School,Manager,90,Commercial,"$21,950",Van,3,No,5,$233,3,0,Highly Urban/ Urban,Hessen
760563118,0,58,2,16,"$14,803","$513,285",Yes,Fem,<High School,Clerical,71,Private,"$3,480",Sports Car,2,No,2,$190,,0,z_Highly Rural/ Rural,Bayern
9489980897,0,43,1,18,"$118,093","$579,508",Yes,Mal,Bachelors,Manager,94,Commercial,"$16,670",Van,1,No,3,$309,3,0,Highly Urban/ Urban,Hessen
3650803650,0,75,0,3,$960,"$371,007",Yes,Fem,Bachelors,Student,98,Private,"$3,430",unknown,0,Yes,3,"$1,254",13,1,Highly Urban/ Urban,Nordrhein-Westfalen
8590980374,0,63,0,15,"$30,779","$1,030,575",z_No,Mal,<High School,Clerical,71,Private,"$8,880",Pickup,3,No,2,$330,3,0,Highly Urban/ Urban,Bayern
1.02002E10,0,25,3,16,"$19,532","$532,162",z_No,Mal,<High School,Teacher,74,Commercial,"$31,460",Panel Truck,2,No,4,$280,8,0,Highly Urban/ Urban,Bayern
2194619867,1,55,1,15,"$42,280","$717,950",Yes,Fem,z_High School,Clerical,82,Private,"$12,190",Minivan,0,No,0,$289,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
5434399054,0,68,0,15,"$56,447","$342,140",z_No,Fem,z_High School,Teacher,105,Commercial,"$11,910",unknown,0,No,2,$363,3,0,z_Highly Rural/ Rural,Bayern
2337237089,0,48,4,3,$960,"$217,893",Yes,Mal,z_High School,Student,56,Commercial,"$13,900",Minivan,3,No,11,"$6,696",10,1,Highly Urban/ Urban,Thueringen
2858021346,0,33,2,13,"$24,012","$263,285",Yes,Fem,Masters,,79,Private,"$3,700",Sports Car,3,No,10,$268,8,0,Highly Urban/ Urban,Sachsen-Anhalt
3291648093,0,37,0,16,"$60,341","$311,239",Yes,Fem,Bachelors,Home Maker,95,Private,"$9,560",unknown,2,No,2,$298,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2735189122,0,53,2,13,"$61,467","$318,629",z_No,Mal,Bachelors,Professional,78,Commercial,"$11,310",Pickup,2,No,2,$305,8,0,z_Highly Rural/ Rural,Thueringen
958101983,0,47,0,16,"$54,380","$228,793",Yes,Mal,Bachelors,Professional,72,Commercial,"$6,200",Pickup,0,Yes,5,$385,14,0,Highly Urban/ Urban,Bayern
6073860942,0,60,0,16,"$82,006",,Yes,Mal,Masters,,81,Commercial,"$26,960",Panel Truck,3,No,2,$262,18,0,z_Highly Rural/ Rural,Bayern
2483961009,0,51,1,18,"$32,530","$438,269",Yes,Mal,Bachelors,Teacher,58,Commercial,"$8,860",Pickup,2,No,2,$304,14,0,Highly Urban/ Urban,Bayern
8346896206,0,60,0,16,"$44,340","$1,121,735",Yes,Mal,Bachelors,Teacher,101,Commercial,"$12,900",Minivan,0,No,2,$282,3,0,z_Highly Rural/ Rural,Bayern
8781153173,0,70,0,15,"$32,544","$224,860",Yes,Mal,<High School,Teacher,70,Commercial,"$9,400",Pickup,3,No,7,$245,3,0,Highly Urban/ Urban,Thueringen
7220415853,0,33,3,7,"$63,772","$588,505",Yes,Fem,Bachelors,Manager,87,Private,"$10,840",unknown,0,No,2,$279,19,0,Highly Urban/ Urban,Bayern
3574014990,0,66,0,16,"$84,936","$644,395",Yes,Mal,Masters,,68,Private,"$12,340",Minivan,0,No,2,$326,14,0,Highly Urban/ Urban,Thueringen
505404446,0,66,0,17,"$45,821","$617,095",Yes,Fem,z_High School,Teacher,88,Commercial,"$10,730",unknown,3,No,0,$388,3,0,Highly Urban/ Urban,Bayern
1969031821,0,62,0,14,"$80,316","$654,778",Yes,Mal,Bachelors,Manager,71,Private,"$6,300",Pickup,6,No,7,$254,15,0,Highly Urban/ Urban,Brandenburg
1003024578,2,57,3,3,"$1,360","$170,781",z_No,Fem,PhD,Home Maker,75,Commercial,"$22,810",Pickup,0,Yes,4,"$6,249",21,1,Highly Urban/ Urban,Thueringen
2519352509,0,40,0,,"$23,792","$301,835",Yes,Fem,<High School,Clerical,102,Private,"$13,070",unknown,2,Yes,5,$282,3,0,Highly Urban/ Urban,Bayern
1780101545,0,59,0,17,"$94,437","$468,546",Yes,Mal,Bachelors,Professional,74,Private,"$14,710",Minivan,2,No,2,$360,3,0,z_Highly Rural/ Rural,Bayern
8596934192,1,34,3,18,"$7,592","$159,003",Yes,Fem,z_High School,Student,85,Private,"$14,370",Sports Car,1,No,3,"$2,379",3,1,Highly Urban/ Urban,Bayern
1550562902,0,59,0,16,"$65,449","$498,171",Yes,Fem,Bachelors,Professional,118,Private,"$12,950",Sports Car,0,Yes,4,$242,17,0,z_Highly Rural/ Rural,Hessen
5853573066,1,33,2,11,"$89,596","$147,225",z_No,Fem,Bachelors,Professional,65,Private,"$19,050",Minivan,2,Yes,5,"$12,823",15,1,Highly Urban/ Urban,Bayern
1491482759,0,73,0,9,"$41,637","$304,308",Yes,Mal,Bachelors,Professional,71,Commercial,"$22,610",Panel Truck,2,No,5,"$5,324",10,1,Highly Urban/ Urban,Bayern
651685253,0,63,0,13,"$161,702","$542,676",z_No,Fem,PhD,Doctor,86,Private,"$22,480",Minivan,0,No,3,$315,12,0,Highly Urban/ Urban,Bayern
5803689846,0,42,0,17,"$51,632","$233,559",Yes,Fem,Bachelors,Teacher,100,Commercial,"$27,620",Pickup,2,No,2,"$1,476",8,1,Highly Urban/ Urban,Bayern
7141126594,0,42,1,15,"$44,413","$256,502",Yes,Mal,z_High School,Clerical,94,Private,"$8,850",Pickup,4,Yes,5,"$5,234",12,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2930194238,0,58,0,,"$41,033","$412,562",z_No,Mal,z_High School,Clerical,72,Private,"$10,850",Minivan,2,No,2,$324,12,0,Highly Urban/ Urban,Brandenburg
1657318483,0,66,0,17,"$69,445","$412,230",z_No,Fem,Bachelors,Professional,107,Private,"$8,900",unknown,4,No,9,"$4,498",10,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
3599832297,1,54,1,,"$47,424","$219,971",z_No,Fem,Bachelors,Professional,89,Commercial,"$30,160",Pickup,2,No,5,$280,12,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
1804962763,0,69,0,12,"$34,922","$365,118",z_No,Mal,z_High School,Teacher,73,Commercial,"$9,640",Pickup,4,Yes,13,"$2,809",9,1,Highly Urban/ Urban,Bayern
2360436444,0,45,3,18,"$9,717","$329,784",Yes,Fem,z_High School,Student,80,Private,"$17,970",Minivan,4,No,6,$339,10,0,Highly Urban/ Urban,Berlin
4078376181,0,55,0,14,"$98,689","$880,635",Yes,Fem,Bachelors,Manager,80,Private,"$9,790",unknown,2,No,9,$330,9,0,Highly Urban/ Urban,Hessen
785150034,0,72,0,15,"$73,592","$652,617",z_No,Mal,Bachelors,Teacher,64,Commercial,"$9,800",Minivan,5,Yes,0,"$4,082",13,1,Highly Urban/ Urban,Bayern
4367495278,0,51,0,3,$960,"$365,118",z_No,Fem,z_High School,Home Maker,99,Private,"$14,400",Minivan,2,No,4,$345,,0,z_Highly Rural/ Rural,Bayern
3146564520,0,58,0,11,"$69,330","$730,236",z_No,Mal,Masters,Manager,68,Private,"$10,630",Pickup,3,No,2,$263,16,0,Highly Urban/ Urban,Bayern
6953622959,0,64,3,19,"$61,505","$431,262",Yes,Fem,Masters,Manager,72,Commercial,"$33,160",Van,2,No,0,$271,30,0,Highly Urban/ Urban,Bayern
1155483561,0,75,0,16,"$2,662","$288,561",Yes,Fem,z_High School,Home Maker,85,Private,"$1,670",Sports Car,0,No,4,$317,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5303034486,1,57,2,19,"$120,028","$866,909",z_No,Mal,PhD,,105,Commercial,"$37,130",Panel Truck,4,No,4,"$79,127",14,1,Highly Urban/ Urban,Hessen
153523287,0,74,0,10,"$55,364","$665,457",z_No,Fem,Masters,,71,Commercial,"$28,290",Pickup,6,No,5,$338,23,0,Highly Urban/ Urban,Bayern
9514802550,1,57,2,18,"$23,115","$315,571",Yes,Mal,Masters,Nurse,75,Private,"$7,920",Pickup,0,No,2,$233,17,0,Highly Urban/ Urban,Bayern
3198007648,0,34,0,8,"$113,586","$494,017",Yes,Mal,Bachelors,Professional,89,Commercial,"$30,630",Panel Truck,0,No,3,$243,,0,z_Highly Rural/ Rural,Hessen
2408713174,0,47,0,15,"$107,893","$403,075",Yes,Mal,Bachelors,Teacher,50,Commercial,"$16,030",Minivan,3,No,4,"$3,451",14,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
3910617477,0,62,0,15,"$74,243","$627,921",Yes,Mal,Bachelors,Professional,82,Commercial,"$24,130",Panel Truck,5,No,3,"$5,649",3,1,Highly Urban/ Urban,Bayern
1.57153E10,1,41,2,16,"$57,730","$530,697",Yes,Fem,Bachelors,Clerical,79,Private,"$13,520",unknown,2,No,4,$319,15,0,z_Highly Rural/ Rural,Thueringen
3005793298,2,44,2,16,,"$512,823",Yes,Fem,Bachelors,Teacher,72,Commercial,"$14,260",unknown,3,No,3,$372,11,0,Highly Urban/ Urban,Bayern
2653954564,0,49,0,15,"$65,597","$281,623",Yes,Fem,Masters,Nurse,54,Private,"$12,200",unknown,2,No,4,$280,8,0,Highly Urban/ Urban,Sachsen
5752057745,0,39,2,15,"$4,972","$365,118",z_No,Fem,z_High School,Student,114,Commercial,"$16,230",Minivan,0,Yes,4,$374,9,0,z_Highly Rural/ Rural,Bayern
2116239794,0,30,3,14,"$12,679","$245,775",Yes,Mal,z_High School,Clerical,96,Private,"$4,270",Minivan,2,No,4,"$3,902",13,1,Highly Urban/ Urban,Bayern
7712667370,0,53,0,15,"$100,578","$364,583",Yes,Fem,Masters,Manager,50,Private,"$16,100",unknown,0,No,0,$260,,0,Highly Urban/ Urban,Thueringen
5113121648,0,62,0,17,"$35,981","$256,957",Yes,Mal,Bachelors,Manager,71,Private,"$9,700",Pickup,0,No,2,$291,10,0,Highly Urban/ Urban,Bayern
2659256007,0,44,0,13,"$70,439","$398,137",Yes,Mal,Masters,Professional,98,Private,"$9,690",Pickup,2,Yes,4,$351,17,0,Highly Urban/ Urban,Bayern
7217974491,0,65,0,13,"$83,309","$479,559",Yes,Fem,Masters,Manager,89,Private,"$14,670",unknown,2,No,2,$253,23,0,Highly Urban/ Urban,Nordrhein-Westfalen
5555831424,0,28,1,,"$21,812","$452,893",Yes,Fem,z_High School,Home Maker,50,Private,"$11,440",unknown,2,No,2,$315,3,0,Highly Urban/ Urban,Sachsen
6905116603,0,43,0,17,"$42,404","$240,142",Yes,Mal,Bachelors,Professional,109,Commercial,"$19,540",Pickup,0,No,6,$320,,0,z_Highly Rural/ Rural,Brandenburg
1063309939,0,71,0,17,"$25,393","$247,338",z_No,Fem,Bachelors,Clerical,83,Private,"$20,230",unknown,0,No,4,$287,11,0,z_Highly Rural/ Rural,Bayern
9513781143,0,56,0,9,"$86,344","$348,794",z_No,Mal,Masters,Manager,89,Private,"$23,270",Minivan,3,No,4,$381,11,0,Highly Urban/ Urban,Bayern
5045353276,0,74,0,16,"$136,707","$353,340",z_No,Mal,Masters,Professional,66,Commercial,"$34,800",Panel Truck,2,No,2,"$5,178",13,1,Highly Urban/ Urban,Bayern
3359269733,0,78,0,18,,"$420,646",Yes,Fem,z_High School,Teacher,101,Private,"$12,370",Minivan,2,No,4,$344,13,0,z_Highly Rural/ Rural,Bayern
7489117901,0,66,0,16,"$29,363","$549,038",Yes,Mal,z_High School,Clerical,66,Private,"$13,910",Minivan,0,No,2,$290,,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
1843117076,1,31,1,18,"$23,231","$717,295",Yes,Fem,z_High School,Clerical,56,Private,"$11,490",Sports Car,1,No,4,"$6,338",4,1,z_Highly Rural/ Rural,Bayern
6451835942,0,64,0,16,"$243,309","$810,480",Yes,Mal,PhD,,72,Commercial,"$33,070",Panel Truck,2,No,0,$349,17,0,Highly Urban/ Urban,Bayern
1298587214,0,57,0,18,"$74,674","$242,945",Yes,Mal,Masters,Nurse,94,Private,"$21,190",Van,2,No,0,$307,20,0,z_Highly Rural/ Rural,Bayern
599964228,0,32,0,9,"$149,202","$467,851",Yes,Mal,Masters,,75,Commercial,"$20,880",Van,0,No,2,$374,20,0,Highly Urban/ Urban,Bayern
1530888047,0,48,1,18,"$33,556",,Yes,Fem,Bachelors,Student,84,Commercial,"$11,490",unknown,0,No,2,$240,12,0,Highly Urban/ Urban,Bayern
1642492334,0,32,3,16,"$165,007","$681,072",z_No,Fem,PhD,Manager,61,Private,"$39,520",Van,2,No,0,$251,15,0,Highly Urban/ Urban,Bayern
520104686,0,64,0,,"$58,888","$509,236",Yes,Mal,z_High School,Professional,91,Commercial,"$34,050",Panel Truck,0,No,4,$365,8,0,Highly Urban/ Urban,Sachsen
4510192513,0,38,0,14,"$31,923","$359,229",z_No,Mal,Masters,Nurse,74,Private,"$14,880",Minivan,2,No,2,$238,11,0,z_Highly Rural/ Rural,Bayern
1520141888,0,42,0,10,"$34,496","$185,781",Yes,Fem,z_High School,Clerical,81,Commercial,"$20,290",Pickup,2,No,0,$239,3,0,z_Highly Rural/ Rural,Bayern
2386841078,0,55,0,14,"$65,800","$342,234",z_No,Fem,z_High School,Teacher,50,Commercial,"$8,020",unknown,3,No,2,"$7,864",3,1,Highly Urban/ Urban,Bayern
1002059325,0,58,0,,"$68,883","$76,557",z_No,Fem,Bachelors,Manager,99,Private,"$23,340",Sports Car,2,No,2,$295,12,0,Highly Urban/ Urban,Bayern
5648308318,0,41,0,15,"$1,260","$255,055",Yes,Fem,<High School,Home Maker,89,Private,"$1,500",Sports Car,2,No,3,$298,3,0,z_Highly Rural/ Rural,Bayern
6485141037,0,72,0,13,"$124,767","$518,232",z_No,Mal,Masters,Manager,81,Private,"$38,230",Minivan,0,No,1,$299,10,0,Highly Urban/ Urban,Bayern
4034451405,0,27,0,16,"$175,658","$675,966",Yes,Fem,PhD,,89,Commercial,"$34,250",Pickup,2,No,7,$230,6,0,Highly Urban/ Urban,Bayern
5668375410,0,66,0,,$960,"$23,556",Yes,Mal,z_High School,Student,78,Commercial,"$6,620",Pickup,3,No,3,"$3,048",10,1,Highly Urban/ Urban,Bayern
1.1114E10,0,58,0,15,"$53,280","$555,779",Yes,Fem,z_High School,Professional,76,Private,"$14,140",unknown,5,Yes,2,"$5,231",3,1,Highly Urban/ Urban,Thueringen
4632820193,0,59,3,15,"$53,433","$94,224",z_No,Fem,z_High School,Clerical,70,Private,"$5,600",unknown,5,No,7,$324,3,0,Highly Urban/ Urban,Bayern
1715263260,2,41,2,16,"$31,489","$117,480",Yes,Fem,z_High School,Clerical,112,Private,"$18,950",unknown,0,No,2,$277,12,0,Highly Urban/ Urban,Brandenburg
5256196716,0,63,0,10,"$83,773","$111,891",z_No,Fem,Bachelors,Teacher,96,Commercial,"$13,780",unknown,3,No,4,"$2,192",11,1,Highly Urban/ Urban,Hessen
4128187317,0,48,0,15,"$132,410","$524,009",z_No,Mal,PhD,,75,Commercial,"$23,300",Panel Truck,3,No,5,$263,16,0,Highly Urban/ Urban,Sachsen
1266923991,0,56,0,9,"$18,845","$612,456",z_No,Mal,z_High School,Student,99,Commercial,"$10,940",Pickup,0,No,3,$267,11,0,z_Highly Rural/ Rural,Bayern
3628862067,0,49,0,16,"$122,197","$366,157",Yes,Fem,Masters,Nurse,61,Private,"$19,270",unknown,0,No,3,$343,12,0,Highly Urban/ Urban,Thueringen
374354337,0,56,0,18,"$29,527","$841,031",Yes,Mal,z_High School,Teacher,76,Commercial,"$23,370",Panel Truck,0,No,0,$301,3,0,Highly Urban/ Urban,Berlin
3901746972,0,65,0,16,"$105,671","$642,256",Yes,Mal,Bachelors,Professional,108,Private,"$33,150",Minivan,0,No,2,$300,3,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5679731924,0,85,0,18,"$19,650","$188,448",z_No,Mal,Bachelors,Manager,76,Private,"$28,640",Minivan,2,No,2,$274,9,0,Highly Urban/ Urban,Bayern
7457579452,0,84,0,16,"$53,473","$256,059",Yes,Mal,z_High School,Teacher,82,Commercial,"$9,980",Pickup,4,No,4,"$5,321",3,1,Highly Urban/ Urban,Bayern
2037317578,3,48,3,,"$116,460","$436,320",Yes,Mal,Masters,,82,Commercial,"$28,630",Panel Truck,3,Yes,13,"$2,812",18,1,Highly Urban/ Urban,Hessen
1997481760,0,63,0,15,"$1,379","$141,403",Yes,Fem,PhD,Home Maker,70,Private,"$10,790",unknown,6,No,0,$214,16,0,Highly Urban/ Urban,Hessen
2342083361,0,67,0,14,"$74,863","$265,526",z_No,Mal,Masters,Professional,89,Commercial,"$28,760",Panel Truck,2,No,2,$370,14,0,Highly Urban/ Urban,Bayern
3946944417,1,62,3,18,"$80,546",,Yes,Fem,Masters,Nurse,50,Private,"$27,670",Minivan,0,No,2,$367,15,0,Highly Urban/ Urban,Nordrhein-Westfalen
8646411829,0,50,0,12,"$48,943","$282,433",z_No,Fem,z_High School,Manager,89,Private,"$20,390",Sports Car,2,No,0,"$7,513",9,1,Highly Urban/ Urban,Berlin
3460082053,0,37,0,11,"$39,683","$539,705",z_No,Mal,<High School,Clerical,59,Private,"$10,270",Pickup,0,No,3,$356,13,0,Highly Urban/ Urban,Bayern
9030665069,0,83,0,18,"$105,389","$579,038",Yes,Fem,Masters,Nurse,79,Private,"$7,100",unknown,2,Yes,2,$311,13,0,Highly Urban/ Urban,Bayern
6452800638,0,73,0,16,,"$800,904",z_No,Mal,Bachelors,Professional,65,Commercial,"$27,140",Panel Truck,0,No,0,$272,17,0,Highly Urban/ Urban,Thueringen
4879925166,0,60,0,17,"$107,969","$471,737",Yes,Mal,Masters,Nurse,70,Private,"$6,900",Pickup,0,No,0,"$5,837",17,1,Highly Urban/ Urban,Nordrhein-Westfalen
4200348465,0,70,2,12,"$47,806","$895,411",Yes,Fem,Bachelors,Manager,94,Private,"$27,410",unknown,2,Yes,2,$376,12,0,Highly Urban/ Urban,Bayern
2147292565,0,57,0,13,"$70,475","$497,746",z_No,Mal,Masters,Nurse,72,Private,"$17,520",Van,0,No,1,$317,11,0,Highly Urban/ Urban,Bayern
4978133704,0,61,0,17,"$36,623","$154,313",Yes,Fem,z_High School,Teacher,72,Commercial,"$18,880",Pickup,2,No,2,"$1,655",3,1,Highly Urban/ Urban,Bayern
1289005089,0,61,0,13,"$91,479","$454,336",Yes,Fem,Masters,Nurse,79,Private,"$7,430",unknown,0,No,4,$259,20,0,Highly Urban/ Urban,Sachsen
1855329966,0,62,0,9,"$83,924","$767,892",z_No,Mal,Masters,,78,Commercial,"$39,480",Panel Truck,4,No,4,$355,20,0,Highly Urban/ Urban,Nordrhein-Westfalen
1790204068,0,51,1,14,"$2,525","$200,226",z_No,Fem,PhD,Home Maker,66,Private,"$20,630",Minivan,0,No,4,$296,13,0,Highly Urban/ Urban,Sachsen
6925038123,0,66,0,15,"$111,265","$88,335",z_No,Mal,Masters,Manager,95,Private,"$30,670",Minivan,2,No,0,$252,20,0,Highly Urban/ Urban,Thueringen
3695218429,1,43,2,17,"$22,293","$41,223",Yes,Mal,z_High School,Student,75,Commercial,"$14,070",Minivan,2,No,2,$210,3,0,z_Highly Rural/ Rural,Bayern
1726139886,0,58,0,13,"$33,982","$359,162",z_No,Mal,Bachelors,Professional,58,Commercial,"$11,550",Pickup,4,Yes,15,"$1,712",15,1,z_Highly Rural/ Rural,Thueringen
198347520,0,64,0,13,"$68,894","$64,779",z_No,Fem,Bachelors,Professional,81,Private,"$6,300",unknown,2,No,4,$316,3,0,Highly Urban/ Urban,Brandenburg
952674146,2,44,4,20,,"$788,116",Yes,Mal,z_High School,Teacher,71,Commercial,"$6,420",Minivan,2,No,7,$339,3,0,Highly Urban/ Urban,Thueringen
1250190676,0,73,0,,"$122,648","$525,419",Yes,Fem,Masters,Nurse,108,Private,"$19,770",Sports Car,0,No,0,$372,9,0,z_Highly Rural/ Rural,Thueringen
7261912602,0,47,0,10,"$85,827","$538,359",z_No,Fem,Bachelors,Manager,114,Commercial,"$32,410",Van,3,No,8,$247,10,0,Highly Urban/ Urban,Bayern
803561713,0,61,1,16,"$54,443","$685,804",Yes,Fem,z_High School,Teacher,73,Commercial,"$30,000",Panel Truck,1,No,5,$356,8,0,Highly Urban/ Urban,Brandenburg
2560142285,0,64,0,12,"$181,425","$735,780",Yes,Fem,PhD,Doctor,77,Private,"$30,920",unknown,0,No,0,$325,,0,Highly Urban/ Urban,Nordrhein-Westfalen
3520876200,0,48,0,13,"$99,962","$306,228",z_No,Mal,Bachelors,Teacher,64,Commercial,"$23,520",Minivan,4,No,2,"$4,586",3,1,Highly Urban/ Urban,Hessen
6214000266,0,53,2,16,"$30,234","$412,230",z_No,Mal,z_High School,Clerical,66,Private,"$8,250",Minivan,5,No,6,$233,,0,Highly Urban/ Urban,Thueringen
3645953579,2,43,2,17,"$7,398","$450,974",Yes,Fem,z_High School,Home Maker,70,Private,"$6,420",unknown,2,No,2,"$1,680",3,1,Highly Urban/ Urban,Bayern
6121176491,0,73,0,,"$74,890","$388,674",z_No,Mal,Masters,Nurse,96,Private,"$30,440",Minivan,0,Yes,2,$287,21,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1702303776,0,42,1,14,"$137,718","$625,976",Yes,Fem,Masters,,93,Private,"$18,380",unknown,1,No,5,$293,16,0,Highly Urban/ Urban,Bayern
3200343292,0,49,0,15,"$111,984","$719,144",Yes,Fem,Masters,Nurse,53,Private,"$16,660",Minivan,2,No,4,$305,17,0,Highly Urban/ Urban,Sachsen-Anhalt
4724284673,0,48,2,16,"$125,547","$400,576",z_No,Mal,PhD,Doctor,78,Private,"$13,960",Minivan,5,No,7,$275,23,0,Highly Urban/ Urban,Bayern
5060075624,0,41,1,13,"$85,088","$313,520",z_No,Fem,Masters,Professional,53,Private,"$13,310",Sports Car,2,No,0,$305,16,0,z_Highly Rural/ Rural,Berlin
7339752831,0,42,0,13,"$32,391","$305,742",z_No,Mal,z_High School,Clerical,73,Private,"$8,480",Pickup,0,Yes,2,$368,7,0,z_Highly Rural/ Rural,Berlin
4154966661,0,64,0,16,"$41,669","$229,050",Yes,Mal,Masters,Manager,72,Private,"$1,500",Minivan,0,No,4,$320,15,0,Highly Urban/ Urban,Thueringen
5449720358,0,56,0,10,"$11,166","$58,890",z_No,Fem,Bachelors,Home Maker,77,Private,"$9,730",unknown,0,No,2,$252,14,0,Highly Urban/ Urban,Sachsen-Anhalt
4386745810,2,59,3,20,"$150,065","$385,125",Yes,Fem,Masters,Manager,80,Private,"$26,720",unknown,3,No,4,$357,15,0,Highly Urban/ Urban,Thueringen
998585705,0,63,0,9,,"$188,768",Yes,Mal,z_High School,Clerical,90,Private,"$8,500",Pickup,1,No,13,$259,3,0,Highly Urban/ Urban,Bayern
4107796949,0,47,2,12,"$60,896","$41,223",z_No,Fem,Bachelors,Professional,114,Private,"$5,600",Sports Car,3,No,2,$317,,0,z_Highly Rural/ Rural,Bayern
1850152082,0,56,0,15,"$52,095","$220,073",Yes,Mal,Masters,Nurse,77,Private,"$1,500",Minivan,2,No,8,$290,15,0,Highly Urban/ Urban,Hessen
1185105172,0,57,0,12,"$148,176","$1,072,552",Yes,Fem,Masters,Nurse,86,Private,"$28,920",unknown,0,No,1,$335,8,0,Highly Urban/ Urban,Bayern
3411400706,0,40,0,10,"$20,301","$536,587",z_No,Mal,<High School,Teacher,81,Commercial,"$7,030",Pickup,2,No,7,"$7,428",3,1,Highly Urban/ Urban,Bayern
3209301074,0,50,0,15,"$81,318","$468,019",Yes,Fem,z_High School,Manager,70,Private,"$6,000",unknown,0,Yes,4,$285,3,0,Highly Urban/ Urban,Thueringen
1578503419,0,46,3,10,"$11,042","$808,404",z_No,Mal,<High School,Student,102,Commercial,"$27,790",Panel Truck,0,Yes,2,$335,8,0,Highly Urban/ Urban,Bayern
1461033357,0,53,0,14,"$50,719","$409,023",z_No,Fem,Bachelors,Manager,55,Private,"$18,430",Sports Car,2,No,5,"$5,147",12,1,Highly Urban/ Urban,Bayern
1.29723E10,0,55,0,12,"$60,156","$620,037",Yes,Fem,Masters,Nurse,122,Private,"$7,420",Sports Car,3,No,2,"$2,965",23,1,Highly Urban/ Urban,Bayern
7392850960,0,59,0,,"$2,609","$399,455",Yes,Fem,Bachelors,Home Maker,73,Private,"$1,500",Sports Car,0,No,3,"$3,459",3,1,Highly Urban/ Urban,Hessen
6990045446,0,69,0,14,"$28,799","$233,110",Yes,Mal,<High School,Teacher,74,Private,"$16,970",Van,2,No,5,$294,6,0,Highly Urban/ Urban,Thueringen
3604550974,0,48,1,15,"$65,414","$405,715",Yes,Fem,Bachelors,Teacher,91,Private,"$25,980",Minivan,2,No,0,$348,13,0,z_Highly Rural/ Rural,Bayern
3241001974,0,45,0,14,"$74,939","$318,006",z_No,Mal,Bachelors,Clerical,100,Commercial,"$5,020",Pickup,5,No,5,"$3,939",11,1,Highly Urban/ Urban,Bayern
1.04495E10,0,74,0,12,"$18,166","$530,845",Yes,Fem,<High School,Clerical,72,Private,"$7,000",unknown,3,Yes,4,$191,,0,Highly Urban/ Urban,Hessen
4674532533,0,71,0,19,"$21,499","$416,930",Yes,Mal,<High School,Clerical,73,Private,"$18,490",Van,0,No,2,$257,11,0,Highly Urban/ Urban,Bayern
2774866439,0,49,0,15,"$39,884","$397,324",Yes,Mal,z_High School,Professional,61,Private,"$9,290",Pickup,4,No,3,$235,,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1.02776E10,2,50,3,,"$12,193","$288,013",Yes,Fem,Bachelors,Home Maker,98,Private,"$10,580",unknown,2,No,6,"$4,143",20,1,Highly Urban/ Urban,Thueringen
3126708820,0,71,0,15,"$27,098","$23,556",z_No,Mal,<High School,Clerical,73,Private,"$4,070",Minivan,1,No,0,$357,8,0,Highly Urban/ Urban,Bayern
5019920475,0,46,0,14,"$63,409","$384,937",Yes,Fem,Bachelors,Professional,86,Private,"$21,990",Minivan,2,No,7,$369,10,0,Highly Urban/ Urban,Bayern
889355173,0,36,2,15,"$34,603","$414,398",z_No,Mal,z_High School,Manager,77,Private,"$27,160",Minivan,0,Yes,2,$261,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
78281303,0,47,2,14,"$189,388","$833,419",Yes,Fem,PhD,,80,Commercial,"$27,300",Pickup,2,No,5,$217,16,0,Highly Urban/ Urban,Hessen
